file,species,transcript,good_length,num_early_stops,num_amb_chars,length
ENSG00000146833,human,ENST00000349062.7,TRUE,0,0,1425
ENSG00000146833,gorilla,ENSGGOT00000051860.1,TRUE,0,0,1503
ENSG00000146834,human,ENST00000310512.4,TRUE,0,0,2070
ENSG00000146834,gorilla,ENSGGOT00000005396.3,TRUE,0,0,2070
ENSG00000146842,human,ENST00000397622.7,TRUE,0,0,1686
ENSG00000146842,gorilla,ENSGGOT00000068210.1,TRUE,0,0,1686
ENSG00000146856,human,ENST00000436302.6,TRUE,0,0,2763
ENSG00000146856,gorilla,ENSGGOT00000029022.2,TRUE,0,0,2766
ENSG00000146857,human,ENST00000662584.2,TRUE,0,0,1140
ENSG00000146857,gorilla,ENSGGOT00000013002.3,TRUE,0,0,993
ENSG00000146858,human,ENST00000275766.2,TRUE,0,0,903
ENSG00000146858,gorilla,ENSGGOT00000017202.3,TRUE,0,0,903
ENSG00000146859,human,ENST00000275767.3,TRUE,0,0,558
ENSG00000146859,gorilla,ENSGGOT00000054476.1,TRUE,0,0,558
ENSG00000146872,human,ENST00000346027.10,TRUE,0,0,2253
ENSG00000146872,gorilla,ENSGGOT00000001828.3,TRUE,0,0,1782
ENSG00000146904,human,ENST00000275815.4,TRUE,0,0,2931
ENSG00000146904,gorilla,ENSGGOT00000000083.3,TRUE,0,0,2931
ENSG00000146909,human,ENST00000275820.4,TRUE,0,0,2583
ENSG00000146909,gorilla,ENSGGOT00000010961.3,TRUE,0,0,2790
ENSG00000146926,human,ENST00000420175.3,TRUE,0,0,1404
ENSG00000146926,gorilla,ENSGGOT00000000312.3,TRUE,0,0,1404
ENSG00000146955,human,ENST00000537763.6,TRUE,0,0,654
ENSG00000146955,gorilla,ENSGGOT00000031608.2,TRUE,0,0,654
ENSG00000146963,human,ENST00000354926.9,TRUE,0,0,1179
ENSG00000146963,gorilla,ENSGGOT00000068129.1,TRUE,0,0,1347
ENSG00000147316,human,ENST00000344683.10,TRUE,0,0,2508
ENSG00000147316,gorilla,ENSGGOT00000010065.3,TRUE,0,0,2358
ENSG00000147364,human,ENST00000350302.8,TRUE,0,0,1077
ENSG00000147364,gorilla,ENSGGOT00000059951.1,TRUE,0,0,993
ENSG00000147408,human,ENST00000692225.2,TRUE,0,0,1599
ENSG00000147408,gorilla,ENSGGOT00000009703.3,TRUE,0,0,1599
ENSG00000147416,human,ENST00000276390.7,TRUE,0,0,1536
ENSG00000147416,gorilla,ENSGGOT00000003913.3,TRUE,0,0,1593
ENSG00000147419,human,ENST00000356537.9,TRUE,0,0,627
ENSG00000147419,gorilla,ENSGGOT00000009724.3,TRUE,0,0,627
ENSG00000147421,human,ENST00000287701.15,TRUE,0,0,1263
ENSG00000147421,gorilla,ENSGGOT00000045598.1,TRUE,0,0,1278
ENSG00000147432,human,ENST00000289957.3,TRUE,0,0,1377
ENSG00000147432,gorilla,ENSGGOT00000016328.4,TRUE,0,0,1377
ENSG00000147434,human,ENST00000276410.7,TRUE,0,0,1485
ENSG00000147434,gorilla,ENSGGOT00000016061.3,TRUE,0,0,1428
ENSG00000147437,human,ENST00000421054.7,TRUE,0,0,279
ENSG00000147437,gorilla,ENSGGOT00000004500.3,TRUE,0,0,291
ENSG00000147439,human,ENST00000276416.11,TRUE,0,0,762
ENSG00000147439,gorilla,ENSGGOT00000002441.3,TRUE,0,0,762
ENSG00000147443,human,ENST00000276420.9,TRUE,0,0,1239
ENSG00000147443,gorilla,ENSGGOT00000000208.3,TRUE,0,0,1239
ENSG00000147454,human,ENST00000519973.6,TRUE,0,0,1017
ENSG00000147454,gorilla,ENSGGOT00000065377.1,TRUE,0,0,1017
ENSG00000147457,human,ENST00000397677.6,TRUE,0,0,1362
ENSG00000147457,gorilla,ENSGGOT00000002550.3,TRUE,0,0,1362
ENSG00000147465,human,ENST00000276449.9,TRUE,0,0,858
ENSG00000147465,gorilla,ENSGGOT00000005814.3,TRUE,0,0,858
ENSG00000147471,human,ENST00000328195.8,TRUE,0,0,828
ENSG00000147471,gorilla,ENSGGOT00000012913.3,TRUE,0,0,828
ENSG00000147475,human,ENST00000519638.3,TRUE,0,0,1020
ENSG00000147475,gorilla,ENSGGOT00000012906.3,TRUE,0,0,1020
ENSG00000147481,human,ENST00000642720.2,TRUE,0,0,1554
ENSG00000147481,gorilla,ENSGGOT00000057442.1,TRUE,0,0,1554
ENSG00000147509,human,ENST00000297313.8,TRUE,0,0,1167
ENSG00000147509,gorilla,ENSGGOT00000001395.3,TRUE,0,0,1167
ENSG00000147526,human,ENST00000317827.9,TRUE,0,0,2418
ENSG00000147526,gorilla,ENSGGOT00000011126.3,TRUE,0,0,2346
ENSG00000147533,human,ENST00000357743.9,TRUE,0,0,414
ENSG00000147533,gorilla,ENSGGOT00000055360.1,TRUE,0,0,432
ENSG00000147535,human,ENST00000424479.7,TRUE,0,0,795
ENSG00000147535,gorilla,ENSGGOT00000058474.1,TRUE,0,0,795
ENSG00000147536,human,ENST00000276533.4,TRUE,0,0,672
ENSG00000147536,gorilla,ENSGGOT00000062592.1,TRUE,0,0,672
ENSG00000147570,human,ENST00000276570.10,TRUE,0,0,600
ENSG00000147570,gorilla,ENSGGOT00000014642.3,TRUE,0,0,600
ENSG00000147571,human,ENST00000276571.5,TRUE,0,0,591
ENSG00000147571,gorilla,ENSGGOT00000009671.3,TRUE,0,0,591
ENSG00000147573,human,ENST00000315962.9,TRUE,0,0,1647
ENSG00000147573,gorilla,ENSGGOT00000009667.3,TRUE,0,0,1647
ENSG00000147576,human,ENST00000396623.8,TRUE,0,0,1404
ENSG00000147576,gorilla,ENSGGOT00000000159.3,TRUE,0,0,1404
ENSG00000147592,human,ENST00000276590.5,TRUE,0,0,867
ENSG00000147592,gorilla,ENSGGOT00000033468.2,TRUE,0,10,888
ENSG00000147596,human,ENST00000276594.3,TRUE,0,0,1716
ENSG00000147596,gorilla,ENSGGOT00000011407.3,TRUE,0,0,1716
ENSG00000147601,human,ENST00000276603.10,TRUE,0,0,1320
ENSG00000147601,gorilla,ENSGGOT00000031950.3,TRUE,0,0,1308
ENSG00000147606,human,ENST00000276609.8,TRUE,0,0,1971
ENSG00000147606,gorilla,ENSGGOT00000006469.3,TRUE,0,0,1992
ENSG00000147613,human,ENST00000276616.3,TRUE,0,0,1158
ENSG00000147613,gorilla,ENSGGOT00000000088.3,TRUE,0,0,1158
ENSG00000147614,human,ENST00000285393.4,TRUE,0,0,1053
ENSG00000147614,gorilla,ENSGGOT00000013802.3,TRUE,0,0,1053
ENSG00000147642,human,ENST00000276646.14,TRUE,0,0,1992
ENSG00000147642,gorilla,ENSGGOT00000051366.1,TRUE,0,0,1983
ENSG00000147647,human,ENST00000351513.7,TRUE,0,0,1560
ENSG00000147647,gorilla,ENSGGOT00000000250.3,TRUE,0,0,1560
ENSG00000147649,human,ENST00000336273.8,TRUE,0,0,1749
ENSG00000147649,gorilla,ENSGGOT00000044126.1,TRUE,0,0,1839
ENSG00000147650,human,ENST00000276654.10,TRUE,0,0,2580
ENSG00000147650,gorilla,ENSGGOT00000011968.4,TRUE,0,0,2580
ENSG00000147654,human,ENST00000337573.10,TRUE,0,0,642
ENSG00000147654,gorilla,ENSGGOT00000016474.3,TRUE,0,0,777
ENSG00000147655,human,ENST00000276659.10,TRUE,0,0,732
ENSG00000147655,gorilla,ENSGGOT00000033941.2,TRUE,0,0,753
ENSG00000147669,human,ENST00000353107.8,TRUE,0,0,177
ENSG00000147669,gorilla,ENSGGOT00000024899.2,TRUE,0,0,177
ENSG00000147676,human,ENST00000614891.5,TRUE,0,0,531
ENSG00000147676,gorilla,ENSGGOT00000022453.2,TRUE,0,0,426
ENSG00000147677,human,ENST00000521861.6,TRUE,0,0,1059
ENSG00000147677,gorilla,ENSGGOT00000000733.4,TRUE,0,0,1101
ENSG00000147679,human,ENST00000309822.7,TRUE,0,0,750
ENSG00000147679,gorilla,ENSGGOT00000013249.3,TRUE,0,0,807
ENSG00000147684,human,ENST00000276689.8,TRUE,0,0,540
ENSG00000147684,gorilla,ENSGGOT00000015937.3,TRUE,0,0,672
ENSG00000147687,human,ENST00000276692.11,TRUE,0,0,894
ENSG00000147687,gorilla,ENSGGOT00000055495.1,TRUE,0,0,1002
ENSG00000147689,human,ENST00000690554.1,TRUE,0,0,1305
ENSG00000147689,gorilla,ENSGGOT00000008227.3,TRUE,0,0,1278
ENSG00000147697,human,ENST00000276708.9,TRUE,0,0,1527
ENSG00000147697,gorilla,ENSGGOT00000004366.3,TRUE,0,0,1524
ENSG00000147789,human,ENST00000532777.6,TRUE,0,0,2061
ENSG00000147789,gorilla,ENSGGOT00000054251.1,TRUE,0,0,2124
ENSG00000147804,human,ENST00000301305.8,TRUE,0,0,1944
ENSG00000147804,gorilla,ENSGGOT00000016260.3,TRUE,0,0,1956
ENSG00000147852,human,ENST00000382100.8,TRUE,0,0,2622
ENSG00000147852,gorilla,ENSGGOT00000001372.3,TRUE,0,0,2622
ENSG00000147853,human,ENST00000381809.8,TRUE,0,0,684
ENSG00000147853,gorilla,ENSGGOT00000034362.2,TRUE,0,0,684
ENSG00000147854,human,ENST00000276893.10,TRUE,0,0,2409
ENSG00000147854,gorilla,ENSGGOT00000008894.3,TRUE,0,0,2409
ENSG00000147862,human,ENST00000380953.6,TRUE,0,0,1485
ENSG00000147862,gorilla,ENSGGOT00000034265.2,TRUE,0,0,1713
ENSG00000147869,human,ENST00000380911.4,TRUE,0,0,804
ENSG00000147869,gorilla,ENSGGOT00000001561.3,TRUE,0,0,804
ENSG00000147872,human,ENST00000276914.7,TRUE,0,0,1314
ENSG00000147872,gorilla,ENSGGOT00000068450.1,TRUE,0,0,1338
ENSG00000147874,human,ENST00000380502.8,TRUE,0,0,2868
ENSG00000147874,gorilla,ENSGGOT00000022714.2,TRUE,0,0,2868
ENSG00000147883,human,ENST00000276925.7,TRUE,0,0,417
ENSG00000147883,gorilla,ENSGGOT00000052508.1,TRUE,0,0,417
ENSG00000147889,human,ENST00000304494.10,TRUE,0,0,471
ENSG00000147889,gorilla,ENSGGOT00000052883.1,TRUE,0,0,504
ENSG00000147894,human,ENST00000380003.8,TRUE,0,0,1446
ENSG00000147894,gorilla,ENSGGOT00000006361.3,TRUE,0,0,1392
ENSG00000147896,human,ENST00000276943.3,TRUE,0,0,624
ENSG00000147896,gorilla,ENSGGOT00000027376.2,TRUE,0,0,624
ENSG00000147905,human,ENST00000336755.10,TRUE,0,0,1632
ENSG00000147905,gorilla,ENSGGOT00000040988.2,TRUE,0,0,1632
ENSG00000147912,human,ENST00000432825.7,TRUE,0,0,2871
ENSG00000147912,gorilla,ENSGGOT00000001898.3,TRUE,0,0,2871
ENSG00000147955,human,ENST00000277010.9,TRUE,0,0,672
ENSG00000147955,gorilla,ENSGGOT00000002938.3,TRUE,0,0,672
ENSG00000148019,human,ENST00000643273.2,TRUE,0,0,2118
ENSG00000148019,gorilla,ENSGGOT00000001134.3,TRUE,0,0,1914
ENSG00000148053,human,ENST00000277120.8,TRUE,0,0,2517
ENSG00000148053,gorilla,ENSGGOT00000014362.3,TRUE,0,0,2304
ENSG00000148057,human,ENST00000376419.5,TRUE,0,0,564
ENSG00000148057,gorilla,ENSGGOT00000026272.2,TRUE,0,0,564
ENSG00000148082,human,ENST00000375835.9,TRUE,0,0,1785
ENSG00000148082,gorilla,ENSGGOT00000012568.3,TRUE,0,0,1797
ENSG00000148090,human,ENST00000375731.9,TRUE,0,0,1020
ENSG00000148090,gorilla,ENSGGOT00000003846.3,TRUE,0,0,1020
ENSG00000148110,human,ENST00000375344.8,TRUE,0,0,1521
ENSG00000148110,gorilla,ENSGGOT00000008520.3,TRUE,0,0,1521
ENSG00000148120,human,ENST00000375315.8,TRUE,0,0,2460
ENSG00000148120,gorilla,ENSGGOT00000006004.3,TRUE,0,0,2460
ENSG00000148123,human,ENST00000374874.8,TRUE,0,0,978
ENSG00000148123,gorilla,ENSGGOT00000030735.2,TRUE,0,0,978
ENSG00000148153,human,ENST00000374242.9,TRUE,0,0,315
ENSG00000148153,gorilla,ENSGGOT00000063600.1,TRUE,0,0,315
ENSG00000148154,human,ENST00000374279.4,TRUE,0,0,1185
ENSG00000148154,gorilla,ENSGGOT00000034010.2,TRUE,0,0,1185
ENSG00000148156,human,ENST00000374667.5,TRUE,0,0,1248
ENSG00000148156,gorilla,ENSGGOT00000008310.3,TRUE,0,0,1248
ENSG00000148158,human,ENST00000374232.8,TRUE,0,0,1314
ENSG00000148158,gorilla,ENSGGOT00000004231.3,TRUE,0,0,1314
ENSG00000148175,human,ENST00000286713.7,TRUE,0,0,867
ENSG00000148175,gorilla,ENSGGOT00000057457.1,TRUE,0,0,867
ENSG00000148180,human,ENST00000432226.7,TRUE,0,0,2196
ENSG00000148180,gorilla,ENSGGOT00000010246.3,TRUE,0,0,2364
ENSG00000148187,human,ENST00000344641.8,TRUE,0,0,789
ENSG00000148187,gorilla,ENSGGOT00000042558.1,TRUE,0,0,789
ENSG00000148200,human,ENST00000487099.7,TRUE,0,0,1443
ENSG00000148200,gorilla,ENSGGOT00000009291.3,TRUE,0,0,1302
ENSG00000148215,human,ENST00000373680.3,TRUE,0,0,963
ENSG00000148215,gorilla,ENSGGOT00000017003.3,TRUE,0,0,963
ENSG00000148218,human,ENST00000409155.8,TRUE,0,0,993
ENSG00000148218,gorilla,ENSGGOT00000007008.3,TRUE,0,0,993
ENSG00000148225,human,ENST00000374193.9,TRUE,0,0,1104
ENSG00000148225,gorilla,ENSGGOT00000006990.3,TRUE,0,0,1104
ENSG00000148229,human,ENST00000374171.5,TRUE,0,0,444
ENSG00000148229,gorilla,ENSGGOT00000005394.3,TRUE,0,0,444
ENSG00000148248,human,ENST00000371989.8,TRUE,0,0,810
ENSG00000148248,gorilla,ENSGGOT00000022033.2,TRUE,0,0,810
ENSG00000148288,human,ENST00000372040.9,TRUE,0,0,1044
ENSG00000148288,gorilla,ENSGGOT00000003467.3,TRUE,0,0,1044
ENSG00000148290,human,ENST00000371974.8,TRUE,0,0,903
ENSG00000148290,gorilla,ENSGGOT00000014505.2,TRUE,0,0,906
ENSG00000148291,human,ENST00000371964.5,TRUE,0,0,771
ENSG00000148291,gorilla,ENSGGOT00000014517.3,TRUE,0,0,774
ENSG00000148296,human,ENST00000372022.6,TRUE,0,0,1086
ENSG00000148296,gorilla,ENSGGOT00000014477.3,TRUE,0,0,1086
ENSG00000148297,human,ENST00000343730.10,TRUE,0,0,603
ENSG00000148297,gorilla,ENSGGOT00000014484.3,TRUE,0,0,603
ENSG00000148300,human,ENST00000371942.8,TRUE,0,0,1269
ENSG00000148300,gorilla,ENSGGOT00000014562.3,TRUE,0,0,1269
ENSG00000148308,human,ENST00000372097.10,TRUE,0,0,1560
ENSG00000148308,gorilla,ENSGGOT00000029521.2,TRUE,0,0,1587
ENSG00000148331,human,ENST00000277458.5,TRUE,0,0,1266
ENSG00000148331,gorilla,ENSGGOT00000002688.3,TRUE,0,0,1266
ENSG00000148334,human,ENST00000338961.11,TRUE,0,0,1134
ENSG00000148334,gorilla,ENSGGOT00000028540.2,TRUE,0,0,1134
ENSG00000148335,human,ENST00000372483.9,TRUE,0,0,672
ENSG00000148335,gorilla,ENSGGOT00000002683.3,TRUE,0,0,672
ENSG00000148337,human,ENST00000372938.10,TRUE,0,0,2697
ENSG00000148337,gorilla,ENSGGOT00000056306.1,TRUE,0,0,2871
ENSG00000148339,human,ENST00000373069.10,TRUE,0,0,1548
ENSG00000148339,gorilla,ENSGGOT00000013733.3,TRUE,0,0,1506
ENSG00000148341,human,ENST00000372564.8,TRUE,0,0,1188
ENSG00000148341,gorilla,ENSGGOT00000015365.3,TRUE,0,0,1215
ENSG00000148343,human,ENST00000684074.1,TRUE,0,0,1782
ENSG00000148343,gorilla,ENSGGOT00000027103.2,TRUE,0,0,1782
ENSG00000148344,human,ENST00000340607.5,TRUE,0,0,459
ENSG00000148344,gorilla,ENSGGOT00000049380.1,TRUE,0,0,459
ENSG00000148346,human,ENST00000277480.7,TRUE,0,0,597
ENSG00000148346,gorilla,ENSGGOT00000030220.2,TRUE,0,0,642
ENSG00000148356,human,ENST00000300417.11,TRUE,0,0,2172
ENSG00000148356,gorilla,ENSGGOT00000000654.3,TRUE,0,0,2172
ENSG00000148358,human,ENST00000347136.11,TRUE,0,0,1659
ENSG00000148358,gorilla,ENSGGOT00000001265.3,TRUE,0,0,1803
ENSG00000148362,human,ENST00000371620.4,TRUE,0,0,615
ENSG00000148362,gorilla,ENSGGOT00000068298.1,TRUE,0,0,618
ENSG00000148377,human,ENST00000277517.2,TRUE,0,0,684
ENSG00000148377,gorilla,ENSGGOT00000013432.3,TRUE,0,0,684
ENSG00000148384,human,ENST00000371712.4,TRUE,0,0,1935
ENSG00000148384,gorilla,ENSGGOT00000010966.3,TRUE,0,0,1773
ENSG00000148386,human,ENST00000619315.2,TRUE,0,0,474
ENSG00000148386,gorilla,ENSGGOT00000007900.3,TRUE,0,0,528
ENSG00000148399,human,ENST00000277540.7,TRUE,0,0,1359
ENSG00000148399,gorilla,ENSGGOT00000006420.3,TRUE,0,0,1359
ENSG00000148411,human,ENST00000277554.4,TRUE,0,0,1764
ENSG00000148411,gorilla,ENSGGOT00000000395.3,TRUE,0,0,1461
ENSG00000148426,human,ENST00000277570.10,TRUE,0,0,1308
ENSG00000148426,gorilla,ENSGGOT00000023449.2,TRUE,0,0,1308
ENSG00000148429,human,ENST00000609104.6,TRUE,0,0,2487
ENSG00000148429,gorilla,ENSGGOT00000015464.3,TRUE,0,0,2556
ENSG00000148444,human,ENST00000376836.8,TRUE,0,0,588
ENSG00000148444,gorilla,ENSGGOT00000056731.1,TRUE,0,0,699
ENSG00000148450,human,ENST00000376510.8,TRUE,0,0,549
ENSG00000148450,gorilla,ENSGGOT00000046745.1,TRUE,0,0,516
ENSG00000148459,human,ENST00000376215.10,TRUE,0,0,1248
ENSG00000148459,gorilla,ENSGGOT00000011699.3,TRUE,0,0,1248
ENSG00000148468,human,ENST00000378116.9,TRUE,0,0,2673
ENSG00000148468,gorilla,ENSGGOT00000054862.1,TRUE,0,0,2643
ENSG00000148481,human,ENST00000277632.8,TRUE,0,0,1338
ENSG00000148481,gorilla,ENSGGOT00000010952.3,TRUE,0,0,1338
ENSG00000148482,human,ENST00000377369.7,TRUE,0,0,2076
ENSG00000148482,gorilla,ENSGGOT00000015521.3,TRUE,0,0,2076
ENSG00000148484,human,ENST00000345264.10,TRUE,0,0,834
ENSG00000148484,gorilla,ENSGGOT00000029908.2,TRUE,0,0,834
ENSG00000148488,human,ENST00000377602.5,TRUE,0,0,1197
ENSG00000148488,gorilla,ENSGGOT00000008891.3,TRUE,0,0,1095
ENSG00000148541,human,ENST00000618804.5,TRUE,0,0,1758
ENSG00000148541,gorilla,ENSGGOT00000034382.2,TRUE,0,0,1758
ENSG00000148584,human,ENST00000373997.8,TRUE,0,0,1761
ENSG00000148584,gorilla,ENSGGOT00000052714.1,TRUE,0,0,1809
ENSG00000148600,human,ENST00000623527.4,TRUE,0,0,2580
ENSG00000148600,gorilla,ENSGGOT00000012816.3,TRUE,0,0,2580
ENSG00000148602,human,ENST00000372105.4,TRUE,0,0,1872
ENSG00000148602,gorilla,ENSGGOT00000012835.3,TRUE,0,0,1872
ENSG00000148604,human,ENST00000652092.2,TRUE,0,0,876
ENSG00000148604,gorilla,ENSGGOT00000012845.3,TRUE,0,0,888
ENSG00000148655,human,ENST00000611255.5,TRUE,0,0,681
ENSG00000148655,gorilla,ENSGGOT00000002580.3,TRUE,0,0,681
ENSG00000148660,human,ENST00000423381.6,TRUE,0,0,1767
ENSG00000148660,gorilla,ENSGGOT00000006260.3,TRUE,0,0,1605
ENSG00000148671,human,ENST00000372013.8,TRUE,0,0,231
ENSG00000148671,gorilla,ENSGGOT00000030908.2,TRUE,0,0,231
ENSG00000148672,human,ENST00000277865.5,TRUE,0,0,1677
ENSG00000148672,gorilla,ENSGGOT00000015828.3,TRUE,0,0,1677
ENSG00000148677,human,ENST00000371697.4,TRUE,0,0,960
ENSG00000148677,gorilla,ENSGGOT00000008197.3,TRUE,0,0,960
ENSG00000148680,human,ENST00000336152.8,TRUE,0,0,1440
ENSG00000148680,gorilla,ENSGGOT00000016358.3,TRUE,0,0,1440
ENSG00000148688,human,ENST00000371703.8,TRUE,0,0,807
ENSG00000148688,gorilla,ENSGGOT00000048907.1,TRUE,0,0,963
ENSG00000148690,human,ENST00000359204.5,TRUE,0,0,948
ENSG00000148690,gorilla,ENSGGOT00000010814.3,TRUE,0,0,948
ENSG00000148700,human,ENST00000356080.9,TRUE,0,0,2121
ENSG00000148700,gorilla,ENSGGOT00000062177.1,TRUE,0,0,2121
ENSG00000148702,human,ENST00000351270.4,TRUE,0,0,1683
ENSG00000148702,gorilla,ENSGGOT00000002309.3,TRUE,0,0,1683
ENSG00000148704,human,ENST00000369206.6,TRUE,0,0,1005
ENSG00000148704,gorilla,ENSGGOT00000064696.1,TRUE,0,0,561
ENSG00000148719,human,ENST00000444643.8,TRUE,0,0,1128
ENSG00000148719,gorilla,ENSGGOT00000000688.3,TRUE,0,0,1230
ENSG00000148730,human,ENST00000373218.5,TRUE,0,0,363
ENSG00000148730,gorilla,ENSGGOT00000059169.1,TRUE,0,0,363
ENSG00000148734,human,ENST00000277942.7,TRUE,0,0,1293
ENSG00000148734,gorilla,ENSGGOT00000033715.2,TRUE,0,0,1257
ENSG00000148735,human,ENST00000694986.1,TRUE,0,0,1407
ENSG00000148735,gorilla,ENSGGOT00000041089.2,TRUE,0,0,1395
ENSG00000148737,human,ENST00000355995.9,TRUE,0,0,1860
ENSG00000148737,gorilla,ENSGGOT00000065534.1,TRUE,0,0,1359
ENSG00000148795,human,ENST00000369887.4,TRUE,0,0,1527
ENSG00000148795,gorilla,ENSGGOT00000043444.1,TRUE,0,0,1527
ENSG00000148798,human,ENST00000369849.9,TRUE,0,0,1500
ENSG00000148798,gorilla,ENSGGOT00000002929.3,TRUE,0,0,1500
ENSG00000148803,human,ENST00000278025.9,TRUE,0,0,465
ENSG00000148803,gorilla,ENSGGOT00000004739.3,TRUE,0,0,405
ENSG00000148814,human,ENST00000368614.8,TRUE,0,0,1593
ENSG00000148814,gorilla,ENSGGOT00000041010.2,TRUE,0,0,1518
ENSG00000148824,human,ENST00000317502.11,TRUE,0,0,1005
ENSG00000148824,gorilla,ENSGGOT00000031805.2,TRUE,0,0,1005
ENSG00000148832,human,ENST00000278060.10,TRUE,0,0,1536
ENSG00000148832,gorilla,ENSGGOT00000004748.3,TRUE,0,0,1536
ENSG00000148834,human,ENST00000369713.10,TRUE,0,0,726
ENSG00000148834,gorilla,ENSGGOT00000005090.3,TRUE,0,0,726
ENSG00000148835,human,ENST00000369839.4,TRUE,0,0,2403
ENSG00000148835,gorilla,ENSGGOT00000005471.3,TRUE,0,0,1833
ENSG00000148841,human,ENST00000337478.3,TRUE,0,0,1644
ENSG00000148841,gorilla,ENSGGOT00000057390.1,TRUE,0,0,1644
ENSG00000148842,human,ENST00000369878.9,TRUE,0,0,2628
ENSG00000148842,gorilla,ENSGGOT00000013303.3,TRUE,0,0,2628
ENSG00000148848,human,ENST00000448723.2,TRUE,0,0,2721
ENSG00000148848,gorilla,ENSGGOT00000000755.3,TRUE,0,0,2730
ENSG00000148908,human,ENST00000369103.3,TRUE,0,0,546
ENSG00000148908,gorilla,ENSGGOT00000043664.1,TRUE,0,0,534
ENSG00000148925,human,ENST00000278174.10,TRUE,0,0,1428
ENSG00000148925,gorilla,ENSGGOT00000023946.2,TRUE,0,0,1452
ENSG00000148926,human,ENST00000278175.10,TRUE,0,0,558
ENSG00000148926,gorilla,ENSGGOT00000011298.3,TRUE,0,0,558
ENSG00000148935,human,ENST00000454584.7,TRUE,0,0,942
ENSG00000148935,gorilla,ENSGGOT00000028930.2,TRUE,0,0,945
ENSG00000148942,human,ENST00000396005.8,TRUE,0,0,1857
ENSG00000148942,gorilla,ENSGGOT00000009384.3,TRUE,0,0,1857
ENSG00000148943,human,ENST00000278193.7,TRUE,0,0,594
ENSG00000148943,gorilla,ENSGGOT00000025971.2,TRUE,0,0,594
ENSG00000148948,human,ENST00000528697.6,TRUE,0,0,1923
ENSG00000148948,gorilla,ENSGGOT00000006798.3,TRUE,0,0,1923
ENSG00000148950,human,ENST00000532287.6,TRUE,0,0,501
ENSG00000148950,gorilla,ENSGGOT00000014951.3,TRUE,0,0,501
ENSG00000148965,human,ENST00000278222.7,TRUE,0,0,393
ENSG00000148965,gorilla,ENSGGOT00000022917.2,TRUE,0,0,393
ENSG00000148985,human,ENST00000278243.9,TRUE,0,0,948
ENSG00000148985,gorilla,ENSGGOT00000012599.3,TRUE,0,0,948
ENSG00000149016,human,ENST00000476907.6,TRUE,0,0,2625
ENSG00000149016,gorilla,ENSGGOT00000013609.3,TRUE,0,0,2739
ENSG00000149021,human,ENST00000278282.3,TRUE,0,0,276
ENSG00000149021,gorilla,ENSGGOT00000001805.3,TRUE,0,0,276
ENSG00000149043,human,ENST00000341958.4,TRUE,0,0,1164
ENSG00000149043,gorilla,ENSGGOT00000008459.3,TRUE,0,0,1164
ENSG00000149050,human,ENST00000278314.5,TRUE,0,0,1821
ENSG00000149050,gorilla,ENSGGOT00000027264.2,TRUE,0,0,1851
ENSG00000149054,human,ENST00000278319.10,TRUE,0,0,1554
ENSG00000149054,gorilla,ENSGGOT00000003858.3,TRUE,0,0,1554
ENSG00000149084,human,ENST00000278353.10,TRUE,0,0,939
ENSG00000149084,gorilla,ENSGGOT00000002015.3,TRUE,0,0,927
ENSG00000149089,human,ENST00000395787.4,TRUE,0,0,729
ENSG00000149089,gorilla,ENSGGOT00000027987.2,TRUE,0,0,729
ENSG00000149090,human,ENST00000619888.5,TRUE,0,0,2163
ENSG00000149090,gorilla,ENSGGOT00000014310.3,TRUE,0,0,2214
ENSG00000149100,human,ENST00000531120.6,TRUE,0,0,1125
ENSG00000149100,gorilla,ENSGGOT00000002812.3,TRUE,0,0,1131
ENSG00000149124,human,ENST00000344743.8,TRUE,0,0,891
ENSG00000149124,gorilla,ENSGGOT00000004138.3,TRUE,0,0,891
ENSG00000149131,human,ENST00000278407.9,TRUE,0,0,1503
ENSG00000149131,gorilla,ENSGGOT00000015709.3,TRUE,0,0,1491
ENSG00000149133,human,ENST00000278409.1,TRUE,0,0,945
ENSG00000149133,gorilla,ENSGGOT00000046976.1,TRUE,0,0,945
ENSG00000149136,human,ENST00000278412.7,TRUE,0,0,2130
ENSG00000149136,gorilla,ENSGGOT00000012414.3,TRUE,0,0,2130
ENSG00000149150,human,ENST00000278426.8,TRUE,0,0,1680
ENSG00000149150,gorilla,ENSGGOT00000009569.3,TRUE,0,0,1674
ENSG00000149179,human,ENST00000278460.12,TRUE,0,0,996
ENSG00000149179,gorilla,ENSGGOT00000045926.1,TRUE,0,0,999
ENSG00000149182,human,ENST00000524782.6,TRUE,0,0,1566
ENSG00000149182,gorilla,ENSGGOT00000008598.3,TRUE,0,0,1566
ENSG00000149187,human,ENST00000687097.1,TRUE,0,0,1545
ENSG00000149187,gorilla,ENSGGOT00000004128.3,TRUE,0,0,1545
ENSG00000149196,human,ENST00000278483.8,TRUE,0,0,594
ENSG00000149196,gorilla,ENSGGOT00000031272.2,TRUE,0,0,594
ENSG00000149201,human,ENST00000445632.7,TRUE,0,0,1959
ENSG00000149201,gorilla,ENSGGOT00000012151.3,TRUE,0,0,1959
ENSG00000149212,human,ENST00000536441.7,TRUE,0,0,1479
ENSG00000149212,gorilla,ENSGGOT00000004948.3,TRUE,0,0,1479
ENSG00000149218,human,ENST00000278505.5,TRUE,0,0,1503
ENSG00000149218,gorilla,ENSGGOT00000025790.2,TRUE,0,89,1503
